key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Year,State Code,SRG Code,Assurance,Litigation Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other,Non-Resident Pupils: American Indian,Non-Resident Pupils: Black,Non-Resident Pupils: Asian American,Non-Resident Pupils: Spanish Surname,Non-Resident Pupils: Other,Resident Pupils: American Indian,Resident Pupils: Black,Resident Pupils: Asian American,Resident Pupils: Spanish Surname,Resident Pupils: Other,1970 OE code
73,1002250,MARENGO,,Linden,Marengo,Alabama,36748.0,FRED RAMSEY,7,0,2868,0,0,764,0,0,0,0,0,0,0,128,0,0,44,0,0,131,0,0,46,0,0,0,0,0,0,0,0,0,197568495616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002250
74,1002280,MARION CITY,,Marion,Perry,Alabama,36756.0,HUBBARD,2,0,357,0,0,408,0,0,0,0,0,0,0,9,0,0,35,0,0,18,0,0,42,0,0,0,0,0,0,0,0,0,227633267389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002280
75,1002310,OUNTY,P O BOX 67,Hamilton,Marion,Alabama,35570.0,ESTES HUDSON,12,0,143,0,0,4594,0,0,0,786,0,195,0,6,0,0,188,0,0,6,0,0,202,0,0,0,0,0,1,0,0,0,201863462913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002310
76,1002330,MARSHALL COUNTY,ROUTE 1 BOX 494,Guntersville,Marshall,Alabama,35976.0,FRED J DOWNS,21,0,70,0,0,8792,0,0,0,0,0,0,0,1,0,0,356,0,0,1,0,0,374,0,0,0,0,0,0,0,0,0,206158430208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002340
77,1002370,MOBILE CITY-COUNTY,504 GOVERNMENT STREET,Mobile,Mobile,Alabama,36605.0,HAROLD R COLLINS,83,14,31034,25,41,38677,0,0,0,0,14934,0,1,1033,1,1,1411,0,1,1112,1,1,1535,0,0,1,0,0,6,0,0,0,210453397504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002370
78,1002400,MONROE COUNTY,,Monroeville,Monroe,Alabama,36460.0,C M POWRUN,12,0,3290,0,0,2119,0,0,0,0,0,0,0,135,0,0,133,0,0,212,0,0,179,0,0,0,0,0,0,0,0,0,214748364800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002400
79,1002430,MONTGOMERY (CITY-COUNTY),307 SOUTH DECATUR ST,Montgomery,Montgomery,Alabama,36103.0,WALTER T MCKEE,51,0,17119,2,0,20530,0,0,0,0,0,0,0,584,0,0,839,0,0,601,0,0,875,0,0,1,0,0,5,0,0,0,219043332096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002430
80,1002460,MORGAN CO,,Decatur,Morgan,Alabama,35601.0,J C PETTREY,18,0,719,0,0,9149,0,0,0,0,0,0,0,29,0,0,379,0,0,43,0,0,511,0,0,0,0,0,0,0,0,0,223338299394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002460
81,1002490,MOUNTAIN BROOK SCH DIST,#3 CHURCH STREET,Mountain Brook,Jefferson,Alabama,35213.0,WILLIAM N EDDINS,6,0,0,7,8,4482,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,210,0,0,0,0,0,7,0,0,0,158456325028528675346001690825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002490
82,1002580,OPELIKA CITY,,Opelika,Lee,Alabama,36801.0,,8,0,1701,0,0,2508,0,0,0,0,0,0,0,40,0,0,143,0,0,105,0,0,195,0,0,0,0,0,0,0,0,0,176093659138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002580
83,1002630,OXFORD CITY,,Oxford,Calhoun,Alabama,0.0,BILL CASSIDY,2,0,68,0,0,2282,0,0,0,0,0,0,0,11,0,0,82,0,0,11,0,0,85,0,0,0,0,0,0,0,0,0,158456325028528675221447639140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002620
84,1002640,OZARK CITY,,Ozark,Dale,Alabama,3636.0,Y FRALISI,7,0,894,0,0,3729,0,0,0,0,0,0,0,48,0,0,170,0,0,68,0,0,216,0,0,0,0,0,0,0,0,0,98784247810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002640
85,1002670,PERRY COUNTY,,Marion,Perry,Alabama,36756.0,,0,0,2666,0,0,492,0,0,0,50,85,0,0,86,0,0,30,0,0,91,0,0,32,0,0,6,0,0,3,0,0,0,227633266689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002670
86,1002700,PHENIX CITY,1500 16TH AVENUE PO BOX 460,PHENIX CITY,Russell,Alabama,36867.0,JAMES E OWEN,12,0,2710,2,2,3136,0,0,0,24,745,108,0,90,2,0,116,0,0,99,2,0,133,0,0,2,0,0,6,0,0,0,244813135872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002700
87,1002730,PICKENS COUNTY,,Carrollton,Pickens,Alabama,3544.0,WILLIAM W CARPENTER,9,0,2981,0,0,1985,0,0,0,0,0,0,0,116,0,0,150,0,0,188,0,0,209,0,0,0,0,0,0,0,0,0,231928233984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002730
88,1002760,PIEDMONT CITY,N MAIN ST P O BOX 232,Piedmont,Calhoun,Alabama,36272.0,JOHN R KIRKPATRICK,3,0,156,0,2,1127,0,0,0,10,0,17,0,5,0,0,47,0,0,5,0,0,53,0,0,0,0,0,3,0,0,0,34359738373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002760
89,1002790,PIKE COUNTY,,Troy,Pike,Alabama,36081.0,JAMES BAKER,5,0,1776,0,0,1497,0,0,0,0,0,0,0,67,0,0,88,0,0,114,0,0,144,0,0,0,0,0,0,0,0,0,236223201281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002790
90,1002795,PLEASANT GROVE,805 7TH AVENUE P O BOX 68,Pleasant Grove,Jefferson,Alabama,35127.0,RICHARD L MCBRIDE,1,0,0,0,0,1005,0,0,0,250,0,0,0,1,0,0,32,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,158456325028528675346001690725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002795
91,1002820,RANDOLPH COUNTY,,Wedowee,Randolph,Alabama,36278.0,SIMPSON,6,0,823,0,0,1844,0,0,0,0,0,0,0,31,0,0,75,0,0,33,0,0,85,0,0,0,0,0,0,0,0,0,240518168577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002820
92,1002850,ROANOKE CITY,,Roanoke,Randolph,Alabama,4.0,,3,0,375,0,0,951,0,0,0,0,0,0,0,13,0,0,46,0,0,13,0,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002850
93,1002880,RUSSELL COUNTY,,PHENIX,Russell,Alabama,36867.0,RICHARDS,8,0,3365,0,0,1422,0,0,0,0,0,0,0,115,0,0,53,0,0,130,0,0,66,0,0,0,0,0,0,0,0,0,244813135872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002880
94,1002910,ELLVILLE CITY,P O BOX 880,Russellville,Franklin,Alabama,35653.0,R M COURINGTON,4,0,332,1,0,1886,0,0,0,84,0,0,0,9,0,0,84,0,0,10,0,0,94,0,0,2,0,0,1,0,0,0,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002910
95,1002940,SCOTTSBORO CITY,670,Scottsboro,Jackson,Alabama,35768.0,T T NELSON,1,0,252,0,0,2841,0,0,0,5,1,3,0,10,0,0,115,0,0,11,0,0,123,0,0,0,0,0,0,0,0,0,154618822656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002940
96,1002970,SELMA CITY,,Selma,Dallas,Alabama,36701.0,J A PICKARD,12,0,3796,0,0,2500,0,0,0,0,0,0,0,131,0,0,142,0,0,214,0,0,180,0,0,0,0,0,0,0,0,0,103079215104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002970
97,1003000,SHEFFIELD CITY,,Sheffield,Colbert,Alabama,3566.0,CARL M BOLEY,8,0,741,0,0,2137,0,0,0,0,0,0,0,25,0,0,107,0,0,56,0,0,144,0,0,0,0,0,0,0,0,0,73014444032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003000
98,1003030,SHELBY CO,,Columbiana,Shelby,Alabama,3505.0,ELWIN HILL,19,0,2075,0,0,6969,0,0,0,0,0,0,0,85,0,0,286,0,0,109,0,0,366,0,0,0,0,0,0,0,0,0,253403070465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003030
99,1003060,ST CLAIR COUNTY,,Ashville,St. Clair,Alabama,35953.0,HUGH H WILLIAMSON,14,0,1240,0,0,5614,0,0,0,0,0,0,0,38,0,0,221,0,0,45,0,0,235,0,0,0,0,0,0,0,0,0,249108103168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003060
100,1003090,SUMTER COUNTY,,Livingston,Sumter,Alabama,35470.0,A W JONES,7,0,4051,0,0,28,0,0,0,0,0,0,0,148,0,0,67,0,0,215,0,0,71,0,0,0,0,0,0,0,0,0,257698037760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003090
101,1003120,SYLACAUGA CY,,Sylacauga,Talladega,Alabama,3515.0,,6,0,936,0,0,2032,0,0,0,0,0,0,0,40,0,0,95,0,0,82,0,0,136,0,0,0,0,0,0,0,0,0,261993005056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003120
102,1003150,TALLEDEG,,TALLEDEG,Talladega,Alabama,3516.0,MURRAY,9,0,1639,0,0,2575,0,0,0,0,0,0,0,56,0,0,120,0,0,60,0,0,131,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003150
103,1003180,ADEGA COUNTY,,ADEG,Talladega,Alabama,,,18,0,3979,0,0,5236,0,0,0,0,0,0,0,127,0,0,236,0,0,137,0,0,260,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003180
104,1003210,APOOSA COUNTY,,Dadeville,Tallapoosa,Alabama,36853.0,,7,0,1621,0,0,2040,0,0,0,0,0,0,0,48,0,0,111,0,0,48,0,0,119,0,0,0,0,0,0,0,0,0,266287972353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003210
105,1003240,ASSEE CITY,BARNETT BLVD,TALLASSE,Elmore,Alabama,36078.0,BENNIE G LITTLE,3,0,359,2,0,1301,0,0,0,13,3,29,0,14,1,0,56,0,0,14,1,0,58,0,0,2,0,0,3,0,0,0,111669149698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003240
106,1003300,THOMASVILLE CITY,,Thomasville,Clarke,Alabama,36784.0,R T SHORT,1,0,617,0,0,686,0,0,0,0,0,0,0,23,0,0,45,0,0,33,0,0,59,0,0,0,0,0,0,0,0,0,55834575549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003300
107,1003330,TROY CITY,,Troy,Pike,Alabama,36081.0,JOHN A SHELTON,5,0,991,0,0,1340,0,0,0,0,0,0,0,35,0,0,77,0,0,65,0,0,93,0,0,0,0,0,0,0,0,0,236223201282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003330
108,1003360,TUSCALOOSA CITY,,Tuscaloosa,Tuscaloosa,Alabama,3540.0,HUGH H STEGALL,20,0,5962,0,0,6808,0,0,0,0,0,0,0,197,0,0,339,0,0,374,0,0,422,0,0,0,0,0,0,0,0,0,270582939649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003360
109,1003390,O,,Tuscaloosa,Tuscaloosa,Alabama,,CHARLES SPRAYBURRY,21,0,3339,0,0,8657,0,0,0,0,0,0,0,119,0,0,394,0,0,181,0,0,511,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003390
110,1003420,UMBIA CY,,UMBIA,Colbert,Alabama,35674.0,JACK H VANDAMAN,4,0,614,0,0,1570,0,0,0,0,0,0,0,20,0,0,77,0,0,21,0,0,82,0,0,0,0,0,0,0,0,0,73014444035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003420
111,1003430,VESTAVIA HILLS,1973 MERRYVALE ROAD,Vestavia Hills,Jefferson,Alabama,35216.0,WILLIAM T CLARK,3,0,28,0,0,2564,0,0,0,200,75,30,0,17,0,0,100,0,0,17,0,0,107,0,0,0,0,0,2,0,0,0,158456325028528675346001690726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003440
112,1003450,WALKER COUNTY,P O BOX 311,Jasper,Walker,Alabama,35501.0,ROBERT E CUNNINGHAM,25,0,784,0,0,8830,0,0,0,0,220,0,0,37,0,0,332,0,0,38,0,0,348,0,0,1,0,0,12,0,0,0,274877906947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003450
113,1003480,WASHINGTON COUNTY,,Chatom,Washington,Alabama,36518.0,JOHN S WOOD,10,0,1651,0,0,2752,0,0,0,0,0,0,0,61,0,0,123,0,0,73,0,0,140,0,0,0,0,0,0,0,0,0,279172874241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003480
114,1003510,WILCOX COUNTY,,Camden,Wilcox,Alabama,36726.0,GUY S KELLY,15,0,3877,0,0,908,0,0,0,0,0,0,0,176,0,0,65,0,0,176,0,0,65,0,0,0,0,0,0,0,0,0,283467841536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003510
115,1003540,WINFIELD CIT,P O BOX 70,Winfield,Marion,Alabama,35594.0,PAUL J WEEKS,1,0,46,0,0,1237,0,0,0,35,1,20,0,2,0,0,53,0,0,2,0,0,58,0,0,0,0,0,0,0,0,0,237684487542793012982495313922,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003540
116,1003580,WINSTON COUNTY,8,DOUBLE SPRG,Winston,Alabama,35553.0,BOYCE S ALBRIGHT,9,0,21,0,3,4161,0,0,0,15,5,0,0,0,0,0,175,0,0,0,0,0,186,0,0,0,0,0,3,0,0,0,287762808833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003570
117,1100180,GREATER ANCHORAGE AREA BOROUGH,670 FIREWEED LANE,Anchorage,Anchorage,Alaska,9950.0,JOE D MONTGOMERY,60,1469,855,221,360,28519,0,0,0,0,0,0,12,26,3,5,1294,0,12,29,3,6,1421,0,0,2,0,0,104,0,0,2,115964117019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100180
118,1100210,JUNEAU BOROUGH,1250 GLACIER AVENUE,Juneau,Juneau,Alaska,99801.0,WILLIAM D OVERSTREET,7,743,32,44,28,3240,0,0,0,0,22,0,3,1,2,1,171,0,4,2,2,1,181,0,5,1,0,0,0,0,0,0,120259084316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100210
119,1100240,SITKA BOROUGH,P O BOX 179,Sitka,Sitka,Alaska,99835.0,NELAND J HAAVIG,0,713,11,15,13,1070,0,0,0,0,14,50,4,0,0,0,80,0,0,1,0,0,93,0,0,0,0,0,9,0,0,0,158456325028528676046081360072,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100240
120,1100390,KENAI PENINSULA BOROUGH,,Kenai,Kenai Peninsula,Alaska,99611.0,WALTER HARTENBERGER,22,623,21,26,27,4437,0,0,0,0,10,27,1,5,0,0,251,0,1,5,0,0,283,0,0,0,0,0,8,0,0,0,128849018910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100390
121,1100480,KODIAK ISLAND BOROUGH,BOX 886,Kodiak,Kodiak Island,Alaska,5.0,MARSHALL L LIND,12,807,23,51,16,1670,0,0,0,2,95,43,3,2,0,0,116,0,3,2,0,0,127,0,0,0,0,0,19,0,0,0,79228162514264337726687936543,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100480
122,1100510,MATANUSKA-SUSITNA BOROUGH,P O BOX AB,Palmer,Matanuska-Susitna,Alaska,9964.0,VONDOLEE S PAGE,11,128,4,5,11,2042,0,0,0,4,56,0,0,0,0,0,109,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,137438953504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100510
123,1100570,NOME CITY,131,Nome,Nome,Alaska,99762.0,IRA A ALLEY,2,668,0,3,4,161,0,0,0,15,30,30,1,0,0,0,44,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0,237684487542793012930955706380,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100570
124,1100600,NORTH STAR BOROUGH,BOX 1250,Fairbanks,Fairbanks North Star,Alaska,99701.0,GEORGE TAYLOR,14,1076,309,75,78,7045,0,0,0,110,510,200,2,11,0,1,368,0,3,11,0,1,408,0,0,1,1,0,21,0,0,0,141733920801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100600
125,1100750,UNORGANIZED STATE SCHOOLS,650 INTERNATIONAL AIRPORT ROAD,Anchorage,Anchorage,Alaska,99503.0,MERLE M ARMSTRONG,147,2206,878,160,231,13621,0,0,0,6900,60,250,11,27,4,0,831,0,13,27,4,2,903,0,0,0,0,0,0,0,0,0,150323855361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100750
126,1100810,WRANGELL CITY,P O BOX 651,Wrangell,Wrangell,Alaska,99929.0,RICHARD R MCCORMICK,2,210,0,15,0,460,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,158456325028528675616584630372,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100810
127,1200450,AQUA FRIA UNION HIGH 216,530 EAST RILEY DRIVE,Avondale,Maricopa,Arizona,85323.0,HAROLD W PORTER,1,1,77,4,247,711,0,0,0,0,0,40,0,0,0,3,46,0,0,0,0,3,52,0,0,0,0,0,0,0,0,3,30064771785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200450
128,1200600,ALHAMBRA ELEM 68,3001 WEST HAZELWOOD,Phoenix,Maricopa,Arizona,85017.0,WENDELL WOZENCRAFT,12,86,56,58,654,8556,0,0,0,1,525,0,1,0,0,6,406,0,1,0,0,6,437,0,0,0,0,0,26,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200600
129,1200660,AMPHITHEATER ELEM 10,125 EAST PRINCE ROAD,Tucson,Pima,Arizona,85705.0,ELLIOTT D BECKEN,10,29,24,30,632,4219,0,0,0,4,422,0,0,0,2,7,191,0,0,0,2,8,207,0,0,0,0,0,5,0,0,0,158456325028528675230037573734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200660
130,1200690,HIGH 104,,Tucson,Pima,Arizona,,,2,26,13,13,255,2213,0,0,0,1,50,85,0,0,0,9,114,0,0,0,0,9,125,0,0,0,0,0,0,0,0,0,101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200690
131,1200780,APACHE JUNCTION ELEM 43,"BROADWAY & VINEYARD, BOX 879",Apache Junction,Pinal,Arizona,85220.0,DON WAGNER,1,0,2,0,31,684,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,47244640359,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200780
132,1201050,BALSZ ELEM 31,4309 EAST BELLEVIEW,Phoenix,Maricopa,Arizona,85008.0,RALPH E SHELLY,4,30,4,7,295,2137,0,0,0,0,200,0,0,0,1,0,98,0,0,0,1,0,121,0,0,0,0,0,3,0,0,0,30064771782,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201050
133,1201110,BENSON ELEM 9,7TH ST,Benson,Cochise,Arizona,85602.0,BEN RUTHERFORD,2,0,0,0,176,537,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,8589934694,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201110
134,1201380,BUCKEYE ELEM 33,210 S 6TH ST,Buckeye,Maricopa,Arizona,85326.0,WM A TOWNSEND,1,15,110,3,197,599,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0,237684487542793012810696622086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201380
135,1201440,SIERRA VISTA 68,4001 FRY BLVD N E,Sierra Vista,Cochise,Arizona,85635.0,LUTHER FLICK,3,2,62,28,168,1684,0,0,0,5,25,10,0,1,0,2,83,0,0,1,0,2,86,0,0,0,0,0,0,0,0,0,158456325028528675195677835365,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201440
136,1201470,BUENA HIGH 40,7001,Sierra Vista,Cochise,Arizona,,FLICK,2,1,66,24,114,1123,0,0,0,0,0,15,0,2,0,4,53,0,0,2,0,4,63,0,0,0,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201470
137,1201500,BULLHEAD CITY ELEM 15,P O BOX 778,BULLHEAD CITY,Mohave,Arizona,86430.0,CHARLES A WHITMAN,1,0,0,1,18,547,0,0,0,0,35,0,0,0,0,0,22,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,34359738368,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201500
138,1201590,CAMP VERDE ELEM 28,BOX 128,Camp Verde,Yavapai,Arizona,86322.0,SAMUEL C HAMMERSTROM,0,58,0,0,11,548,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,55834574949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201590
139,1201680,CARTWRIGHT E    83,3401 N 67 AVE,Phoenix,Maricopa,Arizona,85033.0,BYRON A BARRY JR,11,52,267,26,638,10191,0,0,0,0,0,0,0,3,1,4,429,0,0,3,1,4,453,0,0,0,0,0,18,0,0,0,30064771080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201680
140,1201740,CASA GRANDE HIGH 82,420 E FLORENCE BOULEVARD,Casa Grande,Pinal,Arizona,85222.0,LOREN S CURTIS,1,149,75,4,340,807,0,0,0,4,6,40,0,1,0,0,66,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,79228162514264337640788590595,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201740
141,1201860,CHANDLER ELEM 80,,Chandler,Maricopa,Arizona,4.0,KENNETH KNOX,6,90,157,11,756,2159,0,0,0,2,150,0,1,3,0,2,132,0,1,3,0,2,145,0,0,0,0,1,1,0,0,0,30064771082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201860
142,1201890,HIGH 202,350 NORTH ARIZONA AVE,Chandler,Maricopa,Arizona,,,1,33,75,6,302,1204,0,0,0,3,90,170,0,1,0,0,63,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0,158456325028528675187087901383,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201890
